,Acatitla,Aculco,Agrícola Oriental,Allende,Apatlaco,Aquiles Serdán,Aragón,Atlalilco,Auditorio,Autobuses del Norte,Balbuena,Balderas,Barranca del Muerto,Bellas Artes,Bondojito,Bosque de Aragón,Boulevard Puerto Aéreo,Buenavista,Calle 11,Camarones,Canal de San Juan,Canal del Norte,Candelaria,Centro Médico,Cerro de la Estrella,Chabacano,Chapultepec,Chilpancingo,Ciudad Deportiva,Colegio Militar,Constitución de 1917,Constituyentes,Consulado,Copilco,Coyoacán,Coyuya,Cuatro Caminos,Cuauhtémoc,Cuitláhuac,Culhuacán,Deportivo 18 de Marzo,Deportivo Oceanía,División del Norte,Doctores,Eduardo Molina,Eje Central,El Rosario,Ermita,Escuadrón 201,Etiopía/Plaza de la Transparencia,Eugenia,Ferrería/Arena Ciudad de México,Fray Servando,Garibaldi/Lagunilla,General Anaya,Gomez Farías,Guelatao,Guerrero,Hangares,Hidalgo,Hospital 20 de Noviembre,Hospital General,Indios Verdes,Instituto del Petróleo,Insurgentes,Insurgentes Sur,Isabel La Católica,Iztacalco,Iztapalapa,Jamaica,Juanacatlán,Juárez,La Raza,La Viga,La Villa/Basílica,Lagunilla,Lindavista,Lomas Estrella,Lázaro Cárdenas,Martín Carrera,Merced,Mexicaltzingo,Miguel Ángel de Quevedo,Misterios,Mixcoac,Mixhiuca,Moctezuma,Morelos,Nativitas,Niños Héroes/Poder Judicial CDMX,Nopalera,Normal,Norte 45,Obrera,Observatorio,Oceanía,Olivos,Panteones,Pantitlán,Parque de los Venados,Patriotismo,Periferico Oriente,Peñón Viejo,Pino Suárez,Polanco,Politécnico,Popotla,Portales,Potrero,Puebla,Refinería,Revolución,Ricardo Flores Magón,Romero Rubio,Salto del Agua,San Andres Tomatlán,San Antonio,San Antonio Abad,San Cosme,San Joaquín,San Juan de Letrán,San Lázaro,San Pedro de Los Pinos,Santa Anita,Santa Marta,Sevilla,Tacuba,Tacubaya,Talismán,Tasqueña,Tepalcates,Tepito,Terminal Aérea,Tezonco,Tezozómoc,Tlaltenco,Tlatelolco,Tláhuac,UAM Azcapotzalco,UAM-I,Universidad,Valle Gómez,Vallejo,Velódromo,Viaducto,Villa de Aragón,Villa de Cortés,Viveros/Derechos Humanos,Xola,Zapata,Zapotitlán,Zaragoza,Zócalo/Tenochtitlan
Oceanía,0.0,0.0,0.0,0.011764705882352941,0.0,0.0058823529411764705,0.0058823529411764705,0.011764705882352941,0.0,0.0,0.0,0.023529411764705882,0.0058823529411764705,0.03529411764705882,0.0,0.0,0.0,0.01764705882352941,0.0,0.0,0.0,0.0,0.0058823529411764705,0.01764705882352941,0.0,0.08823529411764706,0.0058823529411764705,0.0058823529411764705,0.0058823529411764705,0.0058823529411764705,0.011764705882352941,0.0,0.0,0.0058823529411764705,0.011764705882352941,0.0,0.0,0.0058823529411764705,0.0058823529411764705,0.0,0.011764705882352941,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0058823529411764705,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0058823529411764705,0.0,0.01764705882352941,0.0,0.1,0.0,0.0,0.0058823529411764705,0.0,0.011764705882352941,0.011764705882352941,0.0,0.0,0.0,0.0058823529411764705,0.0,0.0058823529411764705,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.011764705882352941,0.0058823529411764705,0.0,0.0,0.0,0.011764705882352941,0.0,0.0058823529411764705,0.0058823529411764705,0.0,0.011764705882352941,0.0058823529411764705,0.0,0.0058823529411764705,0.0,0.011764705882352941,0.041176470588235294,0.0,0.0058823529411764705,0.09411764705882353,0.0058823529411764705,0.0,0.0058823529411764705,0.0,0.03529411764705882,0.0,0.0,0.0,0.011764705882352941,0.0058823529411764705,0.0058823529411764705,0.0,0.0058823529411764705,0.0,0.0,0.011764705882352941,0.0,0.0058823529411764705,0.0,0.0,0.011764705882352941,0.0,0.01764705882352941,0.0,0.0,0.011764705882352941,0.0,0.0058823529411764705,0.047058823529411764,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0058823529411764705,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01764705882352941,0.0,0.0,0.041176470588235294
Olivos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693
Panteones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
Pantitlán,0.0013315579227696406,0.0,0.0,0.007989347536617843,0.0039946737683089215,0.002663115845539281,0.0013315579227696406,0.009320905459387484,0.0039946737683089215,0.0,0.0,0.02929427430093209,0.002663115845539281,0.023968042609853527,0.0013315579227696406,0.006657789613848202,0.0013315579227696406,0.013315579227696404,0.0013315579227696406,0.0039946737683089215,0.0013315579227696406,0.0,0.007989347536617843,0.02130492676431425,0.0,0.043941411451398134,0.006657789613848202,0.007989347536617843,0.0013315579227696406,0.0013315579227696406,0.013315579227696404,0.005326231691078562,0.0,0.002663115845539281,0.0039946737683089215,0.0013315579227696406,0.0013315579227696406,0.011984021304926764,0.0013315579227696406,0.0039946737683089215,0.014647137150466045,0.0039946737683089215,0.002663115845539281,0.0039946737683089215,0.0,0.002663115845539281,0.0039946737683089215,0.007989347536617843,0.002663115845539281,0.005326231691078562,0.005326231691078562,0.0,0.0,0.010652463382157125,0.0,0.0013315579227696406,0.0039946737683089215,0.02929427430093209,0.0,0.07323568575233022,0.005326231691078562,0.0013315579227696406,0.022636484687083888,0.0013315579227696406,0.013315579227696404,0.002663115845539281,0.0013315579227696406,0.002663115845539281,0.0013315579227696406,0.005326231691078562,0.002663115845539281,0.005326231691078562,0.007989347536617843,0.0,0.002663115845539281,0.0039946737683089215,0.0013315579227696406,0.002663115845539281,0.002663115845539281,0.006657789613848202,0.005326231691078562,0.0039946737683089215,0.0039946737683089215,0.0013315579227696406,0.022636484687083888,0.0013315579227696406,0.006657789613848202,0.002663115845539281,0.002663115845539281,0.0013315579227696406,0.0,0.002663115845539281,0.0,0.0,0.005326231691078562,0.022636484687083888,0.0,0.005326231691078562,0.08388814913448735,0.0,0.002663115845539281,0.002663115845539281,0.0,0.043941411451398134,0.013315579227696404,0.0013315579227696406,0.0,0.0039946737683089215,0.002663115845539281,0.0039946737683089215,0.0013315579227696406,0.006657789613848202,0.0013315579227696406,0.0013315579227696406,0.0039946737683089215,0.0013315579227696406,0.005326231691078562,0.010652463382157125,0.0,0.002663115845539281,0.002663115845539281,0.02130492676431425,0.0013315579227696406,0.002663115845539281,0.0,0.0013315579227696406,0.022636484687083888,0.0426098535286285,0.0013315579227696406,0.005326231691078562,0.002663115845539281,0.0013315579227696406,0.0,0.0013315579227696406,0.0,0.0013315579227696406,0.0013315579227696406,0.005326231691078562,0.0039946737683089215,0.011984021304926764,0.002663115845539281,0.0013315579227696406,0.0,0.0039946737683089215,0.0013315579227696406,0.005326231691078562,0.0,0.0,0.002663115845539281,0.023968042609853527,0.0,0.005326231691078562,0.02529960053262317
Parque de los Venados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.0,0.10714285714285714,0.0,0.07142857142857142,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.03571428571428571,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.07142857142857142
Patriotismo,0.043478260869565216,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0
Periferico Oriente,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.0,0.07142857142857142,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.03571428571428571
Peñón Viejo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693
Pino Suárez,0.0015600624024961,0.0,0.0031201248049922,0.0062402496099844,0.0015600624024961,0.0,0.0,0.0031201248049922,0.0093603744149766,0.0015600624024961,0.0031201248049922,0.0358814352574103,0.0,0.0265210608424337,0.0,0.0031201248049922,0.0015600624024961,0.0109204368174727,0.0,0.0015600624024961,0.0046801872074883,0.0,0.015600624024960999,0.028081123244929798,0.0,0.0405616224648986,0.0046801872074883,0.0078003120124804995,0.0,0.0015600624024961,0.0031201248049922,0.0046801872074883,0.0046801872074883,0.0046801872074883,0.0015600624024961,0.0015600624024961,0.0,0.0124804992199688,0.0,0.0,0.0046801872074883,0.0,0.0,0.0,0.0,0.0,0.0078003120124804995,0.0218408736349454,0.0015600624024961,0.0031201248049922,0.0015600624024961,0.0015600624024961,0.0015600624024961,0.0124804992199688,0.0015600624024961,0.0046801872074883,0.0031201248049922,0.0171606864274571,0.0,0.0717628705148206,0.0015600624024961,0.0046801872074883,0.0124804992199688,0.0062402496099844,0.0124804992199688,0.0046801872074883,0.0046801872074883,0.0,0.0,0.0015600624024961,0.0,0.0046801872074883,0.0046801872074883,0.0,0.0015600624024961,0.0062402496099844,0.0,0.0,0.0,0.0093603744149766,0.0202808112324493,0.0,0.0093603744149766,0.0,0.0109204368174727,0.0078003120124804995,0.0015600624024961,0.0015600624024961,0.0062402496099844,0.0031201248049922,0.0015600624024961,0.0,0.0,0.0,0.0109204368174727,0.0124804992199688,0.0031201248049922,0.0031201248049922,0.06396255850234009,0.0046801872074883,0.0015600624024961,0.0015600624024961,0.0,0.07644305772230889,0.0109204368174727,0.0015600624024961,0.0015600624024961,0.0015600624024961,0.0015600624024961,0.0031201248049922,0.0,0.0202808112324493,0.0,0.0,0.015600624024960999,0.0,0.0015600624024961,0.0046801872074883,0.0031201248049922,0.0046801872074883,0.0093603744149766,0.0202808112324493,0.0046801872074883,0.0031201248049922,0.0015600624024961,0.0031201248049922,0.0234009360374415,0.0358814352574103,0.0,0.0124804992199688,0.0046801872074883,0.0046801872074883,0.0,0.0015600624024961,0.0,0.0015600624024961,0.0078003120124804995,0.0015600624024961,0.0,0.0015600624024961,0.0031201248049922,0.0015600624024961,0.0,0.0031201248049922,0.0031201248049922,0.0046801872074883,0.0031201248049922,0.0046801872074883,0.0046801872074883,0.0171606864274571,0.0,0.0015600624024961,0.031201248049921998
Polanco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.017391304347826087,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.008695652173913044,0.008695652173913044,0.0,0.0,0.0,0.0,0.008695652173913044,0.05217391304347826,0.0,0.0,0.0,0.0,0.017391304347826087,0.0,0.0,0.008695652173913044,0.008695652173913044,0.0,0.0,0.017391304347826087,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.017391304347826087,0.017391304347826087,0.0,0.008695652173913044,0.0,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.06086956521739131,0.0,0.0,0.008695652173913044,0.0,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.0,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.02608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017391304347826087,0.0,0.0,0.11304347826086956,0.0,0.008695652173913044,0.0,0.0,0.10434782608695652,0.017391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.008695652173913044,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.008695652173913044,0.034782608695652174,0.008695652173913044,0.0,0.0,0.008695652173913044,0.034782608695652174,0.0782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.008695652173913044,0.008695652173913044,0.0,0.017391304347826087,0.0,0.017391304347826087,0.0,0.008695652173913044,0.034782608695652174
Politécnico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
Popotla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0
Portales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.018867924528301886,0.0,0.03773584905660377,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.018867924528301886,0.018867924528301886,0.0,0.05660377358490566,0.0,0.018867924528301886,0.0,0.0,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05660377358490566,0.0,0.1320754716981132,0.0,0.018867924528301886,0.018867924528301886,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.018867924528301886,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.018867924528301886,0.018867924528301886,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.018867924528301886,0.0,0.03773584905660377,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.05660377358490566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.018867924528301886,0.0,0.0,0.018867924528301886,0.0,0.05660377358490566,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886
Potrero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14814814814814814,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.037037037037037035,0.07407407407407407
Puebla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.0,0.0,0.043478260869565216,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.043478260869565216,0.021739130434782608,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.021739130434782608,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.043478260869565216,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.021739130434782608,0.0,0.021739130434782608,0.021739130434782608,0.0,0.043478260869565216,0.0,0.021739130434782608,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.021739130434782608,0.0,0.0,0.021739130434782608
Refinería,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.05555555555555555
